epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,lr
32,0.3209404298349431,0.32575941627675836,0.7849351763725281,0.6524775624275208,0.7836816906929016,0.803859293460846,2.5e-05
33,0.3477885083932626,0.35756687955422833,0.7679142951965332,0.6301703453063965,0.8109814524650574,0.7541454434394836,2.5e-05
34,0.2927473314890736,0.3133047480474819,0.7933565974235535,0.6633523106575012,0.821979284286499,0.7846469283103943,2.5e-05
35,0.3084516921325734,0.3124738284810023,0.7930421829223633,0.662915825843811,0.8287308812141418,0.7763335704803467,2.5e-05
36,0.3131145555526018,0.3162178668108853,0.7898311614990234,0.6588391065597534,0.7817988991737366,0.8161095976829529,2.5e-05
37,0.27892797254025936,0.31201983751221135,0.7928261756896973,0.6632826924324036,0.8111995458602905,0.7950224876403809,2.5e-05
38,0.2999534595169519,0.3310579000548883,0.7805770039558411,0.64666348695755,0.8198524117469788,0.7652648091316223,2.5e-05
39,0.2686097518001732,0.30640066076408734,0.7962700724601746,0.6669673323631287,0.8011652827262878,0.8065297603607178,2.5e-05
40,0.2697510397747943,0.31002665717493405,0.7937037348747253,0.6639858484268188,0.7999978065490723,0.8038802742958069,2.5e-05
41,0.28871880373672437,0.32210113311355765,0.7846591472625732,0.6525284647941589,0.8372461199760437,0.7589071393013,2.5e-05
42,0.28984061559956326,0.31781498884612863,0.7871336936950684,0.6551900506019592,0.7573843002319336,0.833536684513092,2.5e-05
43,0.292995138387931,0.31078622761097824,0.7923661470413208,0.6629926562309265,0.8003976345062256,0.8036608695983887,2.5e-05
44,0.2617756420452344,0.3153676194223491,0.7895629405975342,0.6583358645439148,0.8273882865905762,0.7730587124824524,2.5e-05
45,0.27475883635251147,0.3111576688560573,0.7921364903450012,0.6616985201835632,0.8158735036849976,0.7848246693611145,2.5e-05
46,0.2980222468705554,0.30396839028055017,0.7969527244567871,0.6675824522972107,0.8339372277259827,0.7763298153877258,1.25e-05
47,0.2583933200098966,0.29900634356520395,0.7996890544891357,0.6723645925521851,0.802774965763092,0.8110389709472656,1.25e-05
48,0.26274166001301064,0.3014510243453763,0.7988384366035461,0.6711131930351257,0.8139693737030029,0.8013389706611633,1.25e-05
49,0.255985432157391,0.3060764040459286,0.7945897579193115,0.6651663780212402,0.8257262110710144,0.7820113897323608,1.25e-05
50,0.24782976547354146,0.29991507631811226,0.7992150187492371,0.6720470786094666,0.8002261519432068,0.8141033053398132,1.25e-05
